ANIO,MES,UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,TIPO,SUB_TIPO,MODALIDAD,n_dist_ID_DGC
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,"OMISION, REHUSAMIENTO O DEMORA DE ACTOS FUNCIONALES",1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,EJERCICIO ILEGAL DE PROFESION,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,6
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,4
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA INTIMIDAD,REVELAR LA INTIMIDAD PERSONAL O FAMILIAR CONFIADA,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA INTIMIDAD,VIOLACION DE LA INTIMIDAD,3
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACOSO SEXUAL,4
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,TENTATIVA DE VIOLACION SEXUAL,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL DE MENOR DE 14 AÑOS,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION ILICITA COMUN,4
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION IRREGULAR,3
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,7
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,19
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO,76
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,12
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO DURANTE LA NOCHE,4
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,9
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,17
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,53
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),HURTO,HURTO FRUSTRADO,3
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),RECEPTACION,RECEPTACION,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),ROBO,ASALTO Y ROBO DE VEHICULOS,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),ROBO,ROBO,7
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,4
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),ROBO,ROBO DE CELULAR,2
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PATRIMONIO (DELITO),USURPACION,USURPACION,7
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,35
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",ABORTO,AUTOABORTO,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,1
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,31
2025,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,9
2025,1,60102,CAJAMARCA,CAJAMARCA,ASUNCION,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,60102,CAJAMARCA,CAJAMARCA,ASUNCION,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60102,CAJAMARCA,CAJAMARCA,ASUNCION,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES GRAVES POR VIOLENCIA CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR,1
2025,1,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,60106,CAJAMARCA,CAJAMARCA,JESUS,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,1,60106,CAJAMARCA,CAJAMARCA,JESUS,PATRIMONIO (DELITO),HURTO,HURTO,2
2025,1,60106,CAJAMARCA,CAJAMARCA,JESUS,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,60106,CAJAMARCA,CAJAMARCA,JESUS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60106,CAJAMARCA,CAJAMARCA,JESUS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,60107,CAJAMARCA,CAJAMARCA,LLACANORA,PATRIMONIO (DELITO),ROBO,ROBO,1
2025,1,60107,CAJAMARCA,CAJAMARCA,LLACANORA,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,60107,CAJAMARCA,CAJAMARCA,LLACANORA,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,2
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,2
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA AGRAVADA,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),HURTO,HURTO,4
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,2
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),ROBO,ROBO,3
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),ROBO,ROBO DE CELULAR,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PATRIMONIO (DELITO),USURPACION,USURPACION,5
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",ABORTO,AUTOABORTO,1
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,9
2025,1,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,60109,CAJAMARCA,CAJAMARCA,MAGDALENA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,1
2025,1,60109,CAJAMARCA,CAJAMARCA,MAGDALENA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,1
2025,1,60109,CAJAMARCA,CAJAMARCA,MAGDALENA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,DAÑOS DE OBRAS PARA LA DEFENSA COMUN,1
2025,1,60109,CAJAMARCA,CAJAMARCA,MAGDALENA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60109,CAJAMARCA,CAJAMARCA,MAGDALENA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,2
2025,1,60110,CAJAMARCA,CAJAMARCA,MATARA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,1,60110,CAJAMARCA,CAJAMARCA,MATARA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,1
2025,1,60110,CAJAMARCA,CAJAMARCA,MATARA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,60110,CAJAMARCA,CAJAMARCA,MATARA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,60110,CAJAMARCA,CAJAMARCA,MATARA,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,1,60110,CAJAMARCA,CAJAMARCA,MATARA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2
2025,1,60111,CAJAMARCA,CAJAMARCA,NAMORA,ADMINISTRACION PUBLICA (DELITO),ADMINISTRACION DE JUSTICIA,FUGA DEL LUGAR DEL ACCIDENTE DE TRANSITO,1
2025,1,60111,CAJAMARCA,CAJAMARCA,NAMORA,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,60111,CAJAMARCA,CAJAMARCA,NAMORA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,DERECHOS INTELECTUALES (DELITO),PROPIEDAD INDUSTRIAL,USO O VENTA NO AUTORIZADA DE DISEÑO O MODELO INDUSTRIAL,1
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,1
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,2
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,3
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,5
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),EXTORSION,EXTORSION,2
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),HURTO,HURTO,5
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,2
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,9
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,TRANQUILIDAD PUBLICA (DELITO),PAZ PUBLICA,MARCAJE O REGLAJE,1
2025,1,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,11
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,TENTATIVA DE VIOLACION SEXUAL,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,2
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,PATRIMONIO (DELITO),HURTO,HURTO,2
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,"FABRICACION,SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS Y RESIDUOS PELIGROSOS",1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,2
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,1
2025,1,60202,CAJAMARCA,CAJABAMBA,CACHACHI,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,1
2025,1,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,SECUESTRO,2
2025,1,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,1
2025,1,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,2
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,1
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,2
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,PATRIMONIO (DELITO),EXTORSION,EXTORSION,3
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,FE PUBLICA (DELITO),FALSIFICACION DE DOCUMENTOS EN GENERAL,FALSIFICACION DE DOCUMENTOS,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,2
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION ILICITA COMUN,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,2
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,4
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),HURTO,HURTO,4
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,2
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),RECEPTACION,RECEPTACION,2
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,4
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,FEMINICIDIO AGRAVADO,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE FEMINICIDIO,1
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,8
2025,1,60301,CAJAMARCA,CELENDIN,CELENDIN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,2
2025,1,60304,CAJAMARCA,CELENDIN,HUASMIN,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,60304,CAJAMARCA,CELENDIN,HUASMIN,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,60304,CAJAMARCA,CELENDIN,HUASMIN,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,60304,CAJAMARCA,CELENDIN,HUASMIN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,1,60304,CAJAMARCA,CELENDIN,HUASMIN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60308,CAJAMARCA,CELENDIN,OXAMARCA,ADMINISTRACION PUBLICA (DELITO),ADMINISTRACION DE JUSTICIA,ENCUBRIMIENTO REAL,1
2025,1,60308,CAJAMARCA,CELENDIN,OXAMARCA,FE PUBLICA (DELITO),DISPOSICIONES COMUNES,FALSEDAD GENERICA,1
2025,1,60308,CAJAMARCA,CELENDIN,OXAMARCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,60310,CAJAMARCA,CELENDIN,SUCRE,ORDEN FINANCIERO Y MONETARIO (DELITO),MONETARIOS (DELITOS),TRAFICO DE MONEDA FALSA,1
2025,1,60310,CAJAMARCA,CELENDIN,SUCRE,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,"OMISION, REHUSAMIENTO O DEMORA DE ACTOS FUNCIONALES",2
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,LIBERTAD (DELITO),VIOLACION DE LA INTIMIDAD,VIOLACION DE LA INTIMIDAD,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO AGRAVADO,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,2
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION IRREGULAR,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,3
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),HURTO,HURTO,4
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,2
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,2
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),ROBO,TENTATIVA DE ROBO,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),USURPACION,USURPACION,4
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,SEGURIDAD PUBLICA (DELITO),SALUD PUBLICA,PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS,1
2025,1,60401,CAJAMARCA,CHOTA,CHOTA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,23
2025,1,60407,CAJAMARCA,CHOTA,COCHABAMBA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,60409,CAJAMARCA,CHOTA,HUAMBOS,FAMILIA (DELITO),OMISION DE ASISTENCIA FAMILIAR,OMISION DE PRESTACION DE ALIMENTOS,1
